gene	spkg_name	filepath	description
phrog_14913	phrog_14913	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14913.hmm	HNH endonuclease
phrog_14914	phrog_14914	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14914.hmm	holin
phrog_14917	phrog_14917	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14917.hmm	tail length tape measure protein
phrog_14932	phrog_14932	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14932.hmm	DNA binding protein
phrog_14971	phrog_14971	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14971.hmm	virion structural protein
phrog_14976	phrog_14976	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14976.hmm	virion structural protein
phrog_14985	phrog_14985	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14985.hmm	virion structural protein
phrog_14988	phrog_14988	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14988.hmm	peptidase
phrog_14991	phrog_14991	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14991.hmm	virion structural protein
phrog_14995	phrog_14995	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_14995.hmm	single strand DNA binding protein
phrog_15001	phrog_15001	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15001.hmm	endolysin
phrog_15003	phrog_15003	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15003.hmm	head scaffolding protein
phrog_15004	phrog_15004	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15004.hmm	single strand DNA binding protein
phrog_15006	phrog_15006	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15006.hmm	tail fiber protein
phrog_15020	phrog_15020	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15020.hmm	HTH DNA binding protein
phrog_15027	phrog_15027	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15027.hmm	tail assembly chaperone
phrog_15050	phrog_15050	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15050.hmm	virion structural protein
phrog_15059	phrog_15059	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15059.hmm	minor head protein
phrog_15081	phrog_15081	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15081.hmm	peptidase
phrog_15087	phrog_15087	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15087.hmm	head scaffolding protein
phrog_15100	phrog_15100	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15100.hmm	virion structural protein
phrog_15118	phrog_15118	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15118.hmm	HTH DNA binding protein
phrog_15127	phrog_15127	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15127.hmm	head protein
phrog_15137	phrog_15137	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15137.hmm	endonuclease
phrog_15140	phrog_15140	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15140.hmm	radical SAM domain-containing protein
phrog_15148	phrog_15148	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15148.hmm	HTH DNA binding protein
phrog_15152	phrog_15152	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15152.hmm	HTH DNA binding protein
phrog_15167	phrog_15167	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15167.hmm	ATPase
phrog_15169	phrog_15169	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15169.hmm	terminase small subunit
phrog_15175	phrog_15175	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15175.hmm	virion structural protein
phrog_15195	phrog_15195	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15195.hmm	virion structural protein
phrog_15205	phrog_15205	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15205.hmm	tail assembly protein
phrog_15209	phrog_15209	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15209.hmm	endonuclease
phrog_15210	phrog_15210	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15210.hmm	lipoprotein
phrog_15220	phrog_15220	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15220.hmm	virion structural protein
phrog_15223	phrog_15223	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15223.hmm	protease
phrog_15265	phrog_15265	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15265.hmm	recombinase
phrog_15267	phrog_15267	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15267.hmm	DNA helicase
phrog_15288	phrog_15288	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15288.hmm	major head protein
phrog_15312	phrog_15312	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15312.hmm	virion structural protein
phrog_15324	phrog_15324	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15324.hmm	tail sheath and receptor binding protein
phrog_15351	phrog_15351	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15351.hmm	endolysin
phrog_15361	phrog_15361	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15361.hmm	portal protein
phrog_15373	phrog_15373	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15373.hmm	L-shaped tail fiber protein assembly
phrog_15387	phrog_15387	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15387.hmm	acetyltransferase
phrog_15395	phrog_15395	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15395.hmm	tail protein
phrog_15396	phrog_15396	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15396.hmm	ParB-like partition nuclease
phrog_15406	phrog_15406	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15406.hmm	DNA methyltransferase
phrog_15427	phrog_15427	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15427.hmm	endonuclease
phrog_15431	phrog_15431	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15431.hmm	holin
phrog_15433	phrog_15433	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15433.hmm	tail sheath
phrog_15437	phrog_15437	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15437.hmm	tail fiber protein
phrog_15439	phrog_15439	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15439.hmm	peptidase
phrog_15441	phrog_15441	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15441.hmm	minor head protein
phrog_15455	phrog_15455	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15455.hmm	tail fiber protein
phrog_15460	phrog_15460	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15460.hmm	terminase
phrog_15463	phrog_15463	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15463.hmm	HNH endonuclease
phrog_15471	phrog_15471	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15471.hmm	HNH endonuclease
phrog_15478	phrog_15478	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15478.hmm	tail length tape measure protein
phrog_15480	phrog_15480	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15480.hmm	methyltransferase
phrog_15484	phrog_15484	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15484.hmm	hydrolase
phrog_15487	phrog_15487	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15487.hmm	DNA polymerase
phrog_15493	phrog_15493	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15493.hmm	tail assembly chaperone
phrog_15516	phrog_15516	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15516.hmm	methyltransferase
phrog_15522	phrog_15522	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15522.hmm	HNH endonuclease
phrog_15524	phrog_15524	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15524.hmm	terminase large subunit
phrog_15525	phrog_15525	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15525.hmm	minor tail protein
phrog_15528	phrog_15528	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15528.hmm	portal protein
phrog_15531	phrog_15531	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15531.hmm	head maturation protease
phrog_15533	phrog_15533	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15533.hmm	Rz-like spanin
phrog_15534	phrog_15534	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15534.hmm	HTH DNA binding protein
phrog_15542	phrog_15542	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15542.hmm	tail sheath
phrog_15554	phrog_15554	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15554.hmm	portal protein
phrog_15555	phrog_15555	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15555.hmm	tail assembly chaperone
phrog_15561	phrog_15561	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15561.hmm	peptidase
phrog_15566	phrog_15566	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15566.hmm	tail protein
phrog_15596	phrog_15596	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15596.hmm	minor head protein
phrog_15610	phrog_15610	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15610.hmm	protease
phrog_15615	phrog_15615	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15615.hmm	virion structural protein
phrog_15627	phrog_15627	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15627.hmm	cAMP-dependent Kef-type K+ transporter
phrog_15641	phrog_15641	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15641.hmm	tail fiber protein
phrog_15647	phrog_15647	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15647.hmm	virion structural protein
phrog_15649	phrog_15649	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15649.hmm	endolysin
phrog_15651	phrog_15651	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15651.hmm	tail fiber protein
phrog_15674	phrog_15674	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15674.hmm	major spike protein
phrog_15680	phrog_15680	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15680.hmm	head maturation protease
phrog_15695	phrog_15695	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15695.hmm	tail fiber protein
phrog_15696	phrog_15696	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15696.hmm	virion structural protein
phrog_15725	phrog_15725	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15725.hmm	DNA polymerase
phrog_15727	phrog_15727	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15727.hmm	virion structural protein
phrog_15729	phrog_15729	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15729.hmm	baseplate protein
phrog_15731	phrog_15731	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15731.hmm	tail assembly chaperone
phrog_15746	phrog_15746	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15746.hmm	internal virion protein
phrog_15752	phrog_15752	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15752.hmm	protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE
phrog_15783	phrog_15783	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15783.hmm	head decoration
phrog_15800	phrog_15800	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15800.hmm	nicotinamide phosphoribosyl transferase
phrog_15803	phrog_15803	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15803.hmm	lipoprotein
phrog_15824	phrog_15824	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15824.hmm	tail fiber protein proximal subunit
phrog_15831	phrog_15831	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15831.hmm	head closure
phrog_15833	phrog_15833	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15833.hmm	DNA polymerase
phrog_15848	phrog_15848	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15848.hmm	terminase large subunit
phrog_15872	phrog_15872	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15872.hmm	virion structural protein
phrog_15877	phrog_15877	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15877.hmm	DNA methyltransferase
phrog_15881	phrog_15881	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15881.hmm	tail protein
phrog_15890	phrog_15890	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15890.hmm	single strand DNA binding protein
phrog_15896	phrog_15896	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15896.hmm	Mu Gam-like end protection
phrog_15928	phrog_15928	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15928.hmm	major head protein
phrog_15930	phrog_15930	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15930.hmm	ribonucleotide reductase
phrog_15939	phrog_15939	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15939.hmm	tail assembly chaperone
phrog_15940	phrog_15940	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15940.hmm	ATP-dependent protease
phrog_15944	phrog_15944	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15944.hmm	virion structural protein
phrog_15956	phrog_15956	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15956.hmm	tail assembly protein
phrog_15960	phrog_15960	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15960.hmm	tail assembly chaperone
phrog_15962	phrog_15962	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15962.hmm	DNA primase
phrog_15971	phrog_15971	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15971.hmm	DNA polymerase I
phrog_15976	phrog_15976	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15976.hmm	tail assembly chaperone
phrog_15988	phrog_15988	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_15988.hmm	virion structural protein
phrog_16014	phrog_16014	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16014.hmm	HTH DNA binding protein
phrog_16015	phrog_16015	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16015.hmm	terminase small subunit
phrog_16016	phrog_16016	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16016.hmm	HNH endonuclease
phrog_16025	phrog_16025	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16025.hmm	DNA methyltransferase
phrog_16037	phrog_16037	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16037.hmm	tail length tape measure protein
phrog_16040	phrog_16040	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16040.hmm	virion structural protein
phrog_16048	phrog_16048	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16048.hmm	virion structural protein
phrog_16051	phrog_16051	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16051.hmm	tail length tape measure protein
phrog_16053	phrog_16053	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16053.hmm	tail fiber protein
phrog_16057	phrog_16057	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16057.hmm	thymidylate kinase
phrog_16069	phrog_16069	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16069.hmm	phosphohydrolase
phrog_16089	phrog_16089	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16089.hmm	polymerase
phrog_16097	phrog_16097	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16097.hmm	hinge connector of long tail fiber protein distal connector
phrog_16099	phrog_16099	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16099.hmm	methyltransferase
phrog_16108	phrog_16108	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16108.hmm	tail length tape measure protein
phrog_16120	phrog_16120	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16120.hmm	virion structural protein
phrog_16122	phrog_16122	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16122.hmm	virion structural protein
phrog_16130	phrog_16130	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16130.hmm	virion structural protein
phrog_16133	phrog_16133	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16133.hmm	HNH endonuclease
phrog_16143	phrog_16143	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16143.hmm	DNA methyltransferase
phrog_16150	phrog_16150	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16150.hmm	tail assembly protein
phrog_16152	phrog_16152	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16152.hmm	Hsp70 heat shock protein
phrog_16167	phrog_16167	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16167.hmm	replication initiation protein
phrog_16185	phrog_16185	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16185.hmm	tail protein
phrog_16194	phrog_16194	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16194.hmm	tail protein
phrog_16213	phrog_16213	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16213.hmm	DNA primase
phrog_16215	phrog_16215	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16215.hmm	virion structural protein
phrog_16227	phrog_16227	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16227.hmm	virion structural protein
phrog_16230	phrog_16230	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16230.hmm	replication protein
phrog_16233	phrog_16233	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16233.hmm	tail fiber protein
phrog_16239	phrog_16239	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16239.hmm	HTH DNA binding protein
phrog_16240	phrog_16240	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16240.hmm	portal protein
phrog_16241	phrog_16241	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16241.hmm	endolysin
phrog_16259	phrog_16259	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16259.hmm	DNA helicase
phrog_16261	phrog_16261	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16261.hmm	virion structural protein
phrog_16277	phrog_16277	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16277.hmm	tail length tape measure protein
phrog_16278	phrog_16278	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16278.hmm	HTH DNA binding protein
phrog_16290	phrog_16290	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16290.hmm	minor tail protein
phrog_16297	phrog_16297	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16297.hmm	tail length tape measure protein
phrog_16305	phrog_16305	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16305.hmm	virion structural protein
phrog_16306	phrog_16306	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16306.hmm	virion structural protein
phrog_16313	phrog_16313	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16313.hmm	virion structural protein
phrog_16330	phrog_16330	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16330.hmm	primase
phrog_16335	phrog_16335	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16335.hmm	ATPase
phrog_16343	phrog_16343	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16343.hmm	head-tail adaptor
phrog_16345	phrog_16345	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16345.hmm	primase
phrog_16351	phrog_16351	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16351.hmm	DNA binding protein
phrog_16368	phrog_16368	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16368.hmm	methyltransferase
phrog_16388	phrog_16388	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16388.hmm	virion structural protein
phrog_16401	phrog_16401	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16401.hmm	RNA polymerase
phrog_16411	phrog_16411	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16411.hmm	HTH DNA binding protein
phrog_16416	phrog_16416	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16416.hmm	virion structural protein
phrog_16417	phrog_16417	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16417.hmm	holin
phrog_16427	phrog_16427	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16427.hmm	DNA methyltransferase
phrog_16428	phrog_16428	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_16428.hmm	endolysin
