tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
s__Lachnospiraceae_bacterium_YSB2008,g__[Lachnospiraceae_bacterium_YSB2008],species,s__Lachnospiraceae_bacterium_YSB2008,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_YSB2008],s__Lachnospiraceae_bacterium_YSB2008
g__[Lachnospiraceae_bacterium_AC3007],f__Lachnospiraceae,genus,g__[Lachnospiraceae_bacterium_AC3007],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_AC3007],
s__Lachnospiraceae_bacterium_AC3007,g__[Lachnospiraceae_bacterium_AC3007],species,s__Lachnospiraceae_bacterium_AC3007,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_AC3007],s__Lachnospiraceae_bacterium_AC3007
g__[Clostridiales_bacterium_S5-A14a],f__Clostridiales_Family_XIII._Incertae_Sedis,genus,g__[Clostridiales_bacterium_S5-A14a],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII._Incertae_Sedis,g__[Clostridiales_bacterium_S5-A14a],
s__Clostridiales_bacterium_S5-A14a,g__[Clostridiales_bacterium_S5-A14a],species,s__Clostridiales_bacterium_S5-A14a,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII._Incertae_Sedis,g__[Clostridiales_bacterium_S5-A14a],s__Clostridiales_bacterium_S5-A14a
s__Clostridium_lundense,g__Clostridium,species,s__Clostridium_lundense,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_lundense
s__Lactococcus_raffinolactis,g__Lactococcus,species,s__Lactococcus_raffinolactis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_raffinolactis
s__Streptococcus_gordonii,g__Streptococcus,species,s__Streptococcus_gordonii,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gordonii
s__Mycoplasma_pirum,g__Mycoplasma,species,s__Mycoplasma_pirum,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_pirum
g__Thermosipho,f__Thermotogaceae,genus,g__Thermosipho,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermosipho,
s__Thermosipho_melanesiensis,g__Thermosipho,species,s__Thermosipho_melanesiensis,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Thermosipho,s__Thermosipho_melanesiensis
o__[Sulfurovum],c__Epsilonproteobacteria,order,o__[Sulfurovum],Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__[Sulfurovum],,,
f__[Sulfurovum],o__[Sulfurovum],family,f__[Sulfurovum],Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__[Sulfurovum],f__[Sulfurovum],,
g__Sulfurovum,f__[Sulfurovum],genus,g__Sulfurovum,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__[Sulfurovum],f__[Sulfurovum],g__Sulfurovum,
s__Sulfurovum_sp._NBC37-1,g__Sulfurovum,species,s__Sulfurovum_sp._NBC37-1,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__[Sulfurovum],f__[Sulfurovum],g__Sulfurovum,s__Sulfurovum_sp._NBC37-1
s__Leptospira_interrogans,g__Leptospira,species,s__Leptospira_interrogans,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Leptospiraceae,g__Leptospira,s__Leptospira_interrogans
s__Arcanobacterium_sp.,g__Arcanobacterium,species,s__Arcanobacterium_sp.,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Arcanobacterium,s__Arcanobacterium_sp.
s__Actinomyces_sp.,g__Actinomyces,species,s__Actinomyces_sp.,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces_sp.
s__Mycoplasma_lipofaciens,g__Mycoplasma,species,s__Mycoplasma_lipofaciens,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_lipofaciens
s__Cyanothece_sp._ATCC_51472,g__Cyanothece,species,s__Cyanothece_sp._ATCC_51472,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Cyanothece],g__Cyanothece,s__Cyanothece_sp._ATCC_51472
g__Alteromonas,f__Alteromonadaceae,genus,g__Alteromonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Alteromonas,
s__Alteromonas_sp._ALT199,g__Alteromonas,species,s__Alteromonas_sp._ALT199,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Alteromonas,s__Alteromonas_sp._ALT199
s__Bacillus_flexus,g__Bacillus,species,s__Bacillus_flexus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__Bacillus_flexus
s__Methanobacterium_veterum,g__Methanobacterium,species,s__Methanobacterium_veterum,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_veterum
s__Butyrivibrio_sp._YAB3001,g__Butyrivibrio,species,s__Butyrivibrio_sp._YAB3001,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__Butyrivibrio_sp._YAB3001
g__Allisonella,f__Veillonellaceae,genus,g__Allisonella,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Allisonella,
s__Allisonella_histaminiformans,g__Allisonella,species,s__Allisonella_histaminiformans,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Allisonella,s__Allisonella_histaminiformans
g__Ruminobacter,f__Succinivibrionaceae,genus,g__Ruminobacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Ruminobacter,
s__Ruminobacter_amylophilus,g__Ruminobacter,species,s__Ruminobacter_amylophilus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Succinivibrionaceae,g__Ruminobacter,s__Ruminobacter_amylophilus
f__Methanosaetaceae,o__Methanosarcinales,family,f__Methanosaetaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosaetaceae,,
g__Methanosaeta,f__Methanosaetaceae,genus,g__Methanosaeta,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosaetaceae,g__Methanosaeta,
s__Methanosaeta_thermophila,g__Methanosaeta,species,s__Methanosaeta_thermophila,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosaetaceae,g__Methanosaeta,s__Methanosaeta_thermophila
s__Bdellovibrio_exovorus,g__Bdellovibrio,species,s__Bdellovibrio_exovorus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__Bdellovibrio_exovorus
s__Lactobacillus_gasseri,g__Lactobacillus,species,s__Lactobacillus_gasseri,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_gasseri
s__Microbacterium_sp._oral_taxon_186,g__Microbacterium,species,s__Microbacterium_sp._oral_taxon_186,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp._oral_taxon_186
o__Magnetococcales,c__Alphaproteobacteria,order,o__Magnetococcales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,,,
f__Magnetococcaceae,o__Magnetococcales,family,f__Magnetococcaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,,
g__Magnetococcus,f__Magnetococcaceae,genus,g__Magnetococcus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,g__Magnetococcus,
s__Magnetococcus_marinus,g__Magnetococcus,species,s__Magnetococcus_marinus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Magnetococcales,f__Magnetococcaceae,g__Magnetococcus,s__Magnetococcus_marinus
s__Listeria_welshimeri,g__Listeria,species,s__Listeria_welshimeri,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,s__Listeria_welshimeri
s__Bifidobacterium_bombi,g__Bifidobacterium,species,s__Bifidobacterium_bombi,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium_bombi
s__Comamonas_granuli,g__Comamonas,species,s__Comamonas_granuli,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__Comamonas_granuli
s__Lactobacillus_malefermentans,g__Lactobacillus,species,s__Lactobacillus_malefermentans,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_malefermentans
s__Acholeplasma_granularum,g__Acholeplasma,species,s__Acholeplasma_granularum,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Acholeplasmatales,f__Acholeplasmataceae,g__Acholeplasma,s__Acholeplasma_granularum
s__Lactobacillus_zeae,g__Lactobacillus,species,s__Lactobacillus_zeae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_zeae
s__Corynebacterium_timonense,g__Corynebacterium,species,s__Corynebacterium_timonense,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Corynebacteriaceae,g__Corynebacterium,s__Corynebacterium_timonense
s__Lactobacillus_fermentum,g__Lactobacillus,species,s__Lactobacillus_fermentum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_fermentum
s__Helicobacter_cetorum,g__Helicobacter,species,s__Helicobacter_cetorum,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_cetorum
g__Sporomusa,f__Veillonellaceae,genus,g__Sporomusa,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Sporomusa,
s__Sporomusa_sp._KB1,g__Sporomusa,species,s__Sporomusa_sp._KB1,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Sporomusa,s__Sporomusa_sp._KB1
o__Fervidicoccales,c__Thermoprotei,order,o__Fervidicoccales,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Fervidicoccales,,,
f__Fervidicoccaceae,o__Fervidicoccales,family,f__Fervidicoccaceae,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Fervidicoccales,f__Fervidicoccaceae,,
g__Fervidicoccus,f__Fervidicoccaceae,genus,g__Fervidicoccus,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Fervidicoccales,f__Fervidicoccaceae,g__Fervidicoccus,
s__Fervidicoccus_fontis,g__Fervidicoccus,species,s__Fervidicoccus_fontis,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Fervidicoccales,f__Fervidicoccaceae,g__Fervidicoccus,s__Fervidicoccus_fontis
s__Desulfococcus_biacutus,g__Desulfococcus,species,s__Desulfococcus_biacutus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfococcus,s__Desulfococcus_biacutus
g__Leisingera,f__Rhodobacteraceae,genus,g__Leisingera,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,
s__Leisingera_caerulea,g__Leisingera,species,s__Leisingera_caerulea,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,s__Leisingera_caerulea
s__Lysobacter_ruishenii,g__Lysobacter,species,s__Lysobacter_ruishenii,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__Lysobacter_ruishenii
s__Streptomyces_xinghaiensis,g__Streptomyces,species,s__Streptomyces_xinghaiensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_xinghaiensis
s__Megamonas_funiformis,g__Megamonas,species,s__Megamonas_funiformis,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,s__Megamonas_funiformis
s__Treponema_pedis,g__Treponema,species,s__Treponema_pedis,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_pedis
g__Carnimonas,f__Halomonadaceae,genus,g__Carnimonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Carnimonas,
s__Carnimonas_nigrificans,g__Carnimonas,species,s__Carnimonas_nigrificans,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Carnimonas,s__Carnimonas_nigrificans
g__Gluconobacter,f__Acetobacteraceae,genus,g__Gluconobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconobacter,
s__Gluconobacter_morbifer,g__Gluconobacter,species,s__Gluconobacter_morbifer,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconobacter,s__Gluconobacter_morbifer
s__Lactobacillus_sp._7_1_47FAA,g__Lactobacillus,species,s__Lactobacillus_sp._7_1_47FAA,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_sp._7_1_47FAA
f__[Acaryochloris],o__Chroococcales,family,f__[Acaryochloris],Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Acaryochloris],,
g__Acaryochloris,f__[Acaryochloris],genus,g__Acaryochloris,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Acaryochloris],g__Acaryochloris,
s__Acaryochloris_sp._CCMEE_5410,g__Acaryochloris,species,s__Acaryochloris_sp._CCMEE_5410,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Acaryochloris],g__Acaryochloris,s__Acaryochloris_sp._CCMEE_5410
g__Maricaulis,f__Hyphomonadaceae,genus,g__Maricaulis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,g__Maricaulis,
s__Maricaulis_maris,g__Maricaulis,species,s__Maricaulis_maris,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,g__Maricaulis,s__Maricaulis_maris
s__Synechococcus_sp._KORDI-100,g__Synechococcus,species,s__Synechococcus_sp._KORDI-100,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Synechococcus],g__Synechococcus,s__Synechococcus_sp._KORDI-100
s__Spiroplasma_chrysopicola,g__Spiroplasma,species,s__Spiroplasma_chrysopicola,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Entomoplasmatales,f__Spiroplasmataceae,g__Spiroplasma,s__Spiroplasma_chrysopicola
s__Streptococcus_suis,g__Streptococcus,species,s__Streptococcus_suis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_suis
g__Candidatus_Nitrosoarchaeum,f__Nitrosopumilaceae,genus,g__Candidatus_Nitrosoarchaeum,Root,d__Archaea,p__Thaumarchaeota,c__[Nitrosopumilales],o__Nitrosopumilales,f__Nitrosopumilaceae,g__Candidatus_Nitrosoarchaeum,
s__Candidatus_Nitrosoarchaeum_limnia,g__Candidatus_Nitrosoarchaeum,species,s__Candidatus_Nitrosoarchaeum_limnia,Root,d__Archaea,p__Thaumarchaeota,c__[Nitrosopumilales],o__Nitrosopumilales,f__Nitrosopumilaceae,g__Candidatus_Nitrosoarchaeum,s__Candidatus_Nitrosoarchaeum_limnia
f__[Crenotalea],o__Sphingobacteriales,family,f__[Crenotalea],Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__[Crenotalea],,
g__Crenotalea,f__[Crenotalea],genus,g__Crenotalea,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__[Crenotalea],g__Crenotalea,
s__Crenotalea_thermophila,g__Crenotalea,species,s__Crenotalea_thermophila,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__[Crenotalea],g__Crenotalea,s__Crenotalea_thermophila
g__Veillonella,f__Veillonellaceae,genus,g__Veillonella,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,
s__Veillonella_magna,g__Veillonella,species,s__Veillonella_magna,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,s__Veillonella_magna
g__Algoriphagus,f__Cyclobacteriaceae,genus,g__Algoriphagus,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cyclobacteriaceae,g__Algoriphagus,
s__Algoriphagus_vanfongensis,g__Algoriphagus,species,s__Algoriphagus_vanfongensis,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cyclobacteriaceae,g__Algoriphagus,s__Algoriphagus_vanfongensis
g__Caldalkalibacillus,f__Bacillaceae,genus,g__Caldalkalibacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Caldalkalibacillus,
s__Caldalkalibacillus_thermarum,g__Caldalkalibacillus,species,s__Caldalkalibacillus_thermarum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Caldalkalibacillus,s__Caldalkalibacillus_thermarum
g__Hippea,f__Desulfurellaceae,genus,g__Hippea,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfurellales,f__Desulfurellaceae,g__Hippea,
s__Hippea_alviniae,g__Hippea,species,s__Hippea_alviniae,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfurellales,f__Desulfurellaceae,g__Hippea,s__Hippea_alviniae
s__Leuconostoc_pseudomesenteroides,g__Leuconostoc,species,s__Leuconostoc_pseudomesenteroides,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,s__Leuconostoc_pseudomesenteroides
g__Rhodothermus,f__Rhodothermaceae,genus,g__Rhodothermus,Root,d__Bacteria,p__Bacteroidetes,c__[Bacteroidetes_Order_II._Incertae_sedis],o__Bacteroidetes_Order_II._Incertae_sedis,f__Rhodothermaceae,g__Rhodothermus,
s__Rhodothermus_marinus,g__Rhodothermus,species,s__Rhodothermus_marinus,Root,d__Bacteria,p__Bacteroidetes,c__[Bacteroidetes_Order_II._Incertae_sedis],o__Bacteroidetes_Order_II._Incertae_sedis,f__Rhodothermaceae,g__Rhodothermus,s__Rhodothermus_marinus
g__Pirellula,f__Planctomycetaceae,genus,g__Pirellula,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Pirellula,
s__Pirellula_staleyi,g__Pirellula,species,s__Pirellula_staleyi,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Pirellula,s__Pirellula_staleyi
s__Oenococcus_oeni,g__Oenococcus,species,s__Oenococcus_oeni,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Oenococcus,s__Oenococcus_oeni
s__Methanobrevibacter_ruminantium,g__Methanobrevibacter,species,s__Methanobrevibacter_ruminantium,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_ruminantium
s__Burkholderia_caribensis,g__Burkholderia,species,s__Burkholderia_caribensis,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__Burkholderia_caribensis
s__Treponema_sp._C6A8,g__Treponema,species,s__Treponema_sp._C6A8,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_sp._C6A8
g__Denitrovibrio,f__Deferribacteraceae,genus,g__Denitrovibrio,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,
s__Denitrovibrio_acetiphilus,g__Denitrovibrio,species,s__Denitrovibrio_acetiphilus,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Denitrovibrio,s__Denitrovibrio_acetiphilus
s__Mycoplasma_hominis,g__Mycoplasma,species,s__Mycoplasma_hominis,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_hominis
g__Deferribacter,f__Deferribacteraceae,genus,g__Deferribacter,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,
s__Deferribacter_desulfuricans,g__Deferribacter,species,s__Deferribacter_desulfuricans,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Deferribacter,s__Deferribacter_desulfuricans
s__Methanocaldococcus_vulcanius,g__Methanocaldococcus,species,s__Methanocaldococcus_vulcanius,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_vulcanius
g__Wigglesworthia,f__Enterobacteriaceae,genus,g__Wigglesworthia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Wigglesworthia,
s__Wigglesworthia_glossinidia,g__Wigglesworthia,species,s__Wigglesworthia_glossinidia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Wigglesworthia,s__Wigglesworthia_glossinidia
g__Agromyces,f__Microbacteriaceae,genus,g__Agromyces,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Agromyces,
s__Agromyces_subbeticus,g__Agromyces,species,s__Agromyces_subbeticus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Agromyces,s__Agromyces_subbeticus
f__[Fangia],o__Thiotrichales,family,f__[Fangia],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__[Fangia],,
g__Fangia,f__[Fangia],genus,g__Fangia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__[Fangia],g__Fangia,
s__Fangia_hongkongensis,g__Fangia,species,s__Fangia_hongkongensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__[Fangia],g__Fangia,s__Fangia_hongkongensis
g__Lamprocystis,f__Chromatiaceae,genus,g__Lamprocystis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__Lamprocystis,
