tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
g__Arcobacter,f__Campylobacteraceae,genus,g__Arcobacter,Root,k__Bacteria,p__[Epsilonae],c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Arcobacter,
s__thetaiotamicron,g__Bacteroides,species,s__thetaiotamicron,Root,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__thetaiotamicron
f__Acaryochloridaceae,o__Synechococcales,family,f__Acaryochloridaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Synechococcales,f__Acaryochloridaceae,,
f__Bdellovibrionaceae,o__Bdellovibrionales,family,f__Bdellovibrionaceae,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,,
g__Bdellovibrio,f__Bdellovibrionaceae,genus,g__Bdellovibrio,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,
g__Desulfatibacillum,f__Desulfobacteraceae,genus,g__Desulfatibacillum,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfatibacillum,
s__salivarius,g__Lactobacillus,species,s__salivarius,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__salivarius
g__Thermoanaerobacterium,f__Thermoanaerobacteraceaee1,genus,g__Thermoanaerobacterium,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceaee1,g__Thermoanaerobacterium,
s__thermosaccharolyticum,g__Thermoanaerobacterium,species,s__thermosaccharolyticum,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceaee1,g__Thermoanaerobacterium,s__thermosaccharolyticum
g__Niabella,f__Chitinophagaceae,genus,g__Niabella,Root,k__Bacteria,p__Bacteroidetes,c__[Saprospirae],o__[Saprospirales],f__Chitinophagaceae,g__Niabella,
p__Dictyoglomi,k__Bacteria,phylum,p__Dictyoglomi,Root,k__Bacteria,p__Dictyoglomi,,,,,
g__Thermosynechococcus,f__Acaryochloridaceae,genus,g__Thermosynechococcus,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Synechococcales,f__Acaryochloridaceae,g__Thermosynechococcus,
f__Xenococcaceae,o__Chroococcales,family,f__Xenococcaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chroococcales,f__Xenococcaceae,,
f__Melioribacteraceae,o__Ignavibacteriales,family,f__Melioribacteraceae,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,,
g__Melioribacter,f__Melioribacteraceae,genus,g__Melioribacter,Root,k__Bacteria,p__Ignavibacteriae,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__Melioribacter,
p__Lentisphaerae,k__Bacteria,phylum,p__Lentisphaerae,Root,k__Bacteria,p__Lentisphaerae,,,,,
c__Lentiphaeria,p__Lentisphaerae,class,c__Lentiphaeria,Root,k__Bacteria,p__Lentisphaerae,c__Lentiphaeria,,,,
o__Nautiliales,c__Epsilonproteobacteria,order,o__Nautiliales,Root,k__Bacteria,p__[Epsilonae],c__Epsilonproteobacteria,o__Nautiliales,,,
f__Nautiliaceae,o__Nautiliales,family,f__Nautiliaceae,Root,k__Bacteria,p__[Epsilonae],c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,,
g__Gluconobacter,f__Acetobacteraceae,genus,g__Gluconobacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Gluconobacter,
s__dysgalactiae,g__Streptococcus,species,s__dysgalactiae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__dysgalactiae
s__pseudintermedius,g__Staphylococcus,species,s__pseudintermedius,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__pseudintermedius
s__larvae,g__Paenibacillus,species,s__larvae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__larvae
g__Alicyclobacillus,f__Alicyclobacillaceae,genus,g__Alicyclobacillus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,
g__Beggiatoa,f__Thiotrichaceae,genus,g__Beggiatoa,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Beggiatoa,
s__faecium,g__Enterococcus,species,s__faecium,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__faecium
g__Massilia,f__Oxalobacteraceae,genus,g__Massilia,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,
f__Thermomonosporaceae,o__Streptosporangiales,family,f__Thermomonosporaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Thermomonosporaceae,,
s__parvula,g__Veillonella,species,s__parvula,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Veillonella,s__parvula
o__Victivallales,c__Lentiphaeria,order,o__Victivallales,Root,k__Bacteria,p__Lentisphaerae,c__Lentiphaeria,o__Victivallales,,,
g__Methylophilus,f__Methylophilaceae,genus,g__Methylophilus,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__Methylophilaceae,g__Methylophilus,
s__radioresistens,g__Acinetobacter,species,s__radioresistens,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__radioresistens
f__Syntrophorhabdaceae,o__Syntrophobacterales,family,f__Syntrophorhabdaceae,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophorhabdaceae,,
g__Syntrophorhabdus,f__Syntrophorhabdaceae,genus,g__Syntrophorhabdus,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophorhabdaceae,g__Syntrophorhabdus,
s__monocytogenes,g__Listeria,species,s__monocytogenes,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,s__monocytogenes
g__Calothrix,f__Nostocaceae,genus,g__Calothrix,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Nostocaceae,g__Calothrix,
g__Cyanobacterium,f__Cyanobacteriaceae,genus,g__Cyanobacterium,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chroococcales,f__Cyanobacteriaceae,g__Cyanobacterium,
g__Pseudovibrio,f__Rhodobacteraceae,genus,g__Pseudovibrio,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pseudovibrio,
g__Candidatus_Accumulibacter,f__Rhodocyclaceae,genus,g__Candidatus_Accumulibacter,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Candidatus_Accumulibacter,
c__Dehalococcoidetes,p__Chloroflexi,class,c__Dehalococcoidetes,Root,k__Bacteria,p__Chloroflexi,c__Dehalococcoidetes,,,,
o__Dehalococcoidales,c__Dehalococcoidetes,order,o__Dehalococcoidales,Root,k__Bacteria,p__Chloroflexi,c__Dehalococcoidetes,o__Dehalococcoidales,,,
f__Dehalococcoidaceae,o__Dehalococcoidales,family,f__Dehalococcoidaceae,Root,k__Bacteria,p__Chloroflexi,c__Dehalococcoidetes,o__Dehalococcoidales,f__Dehalococcoidaceae,,
g__Dehalococcoides,f__Dehalococcoidaceae,genus,g__Dehalococcoides,Root,k__Bacteria,p__Chloroflexi,c__Dehalococcoidetes,o__Dehalococcoidales,f__Dehalococcoidaceae,g__Dehalococcoides,
s__thermophiluse1,g__Thermus,species,s__thermophiluse1,Root,k__Bacteria,p__Thermi,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,s__thermophiluse1
f__[Exiguobacteraceae],o__Bacillales,family,f__[Exiguobacteraceae],Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__[Exiguobacteraceae],,
g__Exiguobacterium,f__[Exiguobacteraceae],genus,g__Exiguobacterium,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__[Exiguobacteraceae],g__Exiguobacterium,
g__Mucilaginibacter,f__Sphingobacteriaceae,genus,g__Mucilaginibacter,Root,k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,
g__Bilophila,f__Desulfovibrionaceae,genus,g__Bilophila,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila,
g__Dehalobacter,f__Peptococcaceae,genus,g__Dehalobacter,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,
s__restrictus,g__Dehalobacter,species,s__restrictus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Dehalobacter,s__restrictus
s__pyogenes,g__Streptococcus,species,s__pyogenes,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__pyogenes
g__Desulfobulbus,f__Desulfobulbaceae,genus,g__Desulfobulbus,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfobulbus,
g__Saccharopolyspora,f__Pseudonocardiaceae,genus,g__Saccharopolyspora,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,
s__equi,g__Streptococcus,species,s__equi,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__equi
o__Anaerolineales,c__Anaerolineae,order,o__Anaerolineales,Root,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,,,
s__amyloliquefaciens,g__Bacillus,species,s__amyloliquefaciens,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__amyloliquefaciens
s__subtilis,g__Bacillus,species,s__subtilis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__subtilis
s__megaterium,g__Bacillus,species,s__megaterium,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__megaterium
s__succinatiphilus,g__Dialister,species,s__succinatiphilus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Dialister,s__succinatiphilus
g__Pseudoflavonifractor,f__Oscillospiraceae,genus,g__Pseudoflavonifractor,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Oscillospiraceae,g__Pseudoflavonifractor,
g__Fischerella,f__Nostocaceae,genus,g__Fischerella,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Nostocaceae,g__Fischerella,
s__aurantia,g__Spirochaeta,species,s__aurantia,Root,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__aurantia
f__[Sporolactobacillaceae],o__Bacillales,family,f__[Sporolactobacillaceae],Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__[Sporolactobacillaceae],,
g__Sporolactobacillus,f__[Sporolactobacillaceae],genus,g__Sporolactobacillus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__[Sporolactobacillaceae],g__Sporolactobacillus,
g__Oceanimonas,f__Aeromonadaceae,genus,g__Oceanimonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Oceanimonas,
g__Clavibacter,f__Microbacteriaceae,genus,g__Clavibacter,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Clavibacter,
s__michiganensis,g__Clavibacter,species,s__michiganensis,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Clavibacter,s__michiganensis
g__Wigglesworthia,f__Enterobacteriaceae,genus,g__Wigglesworthia,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Wigglesworthia,
g__Candidatus_Phytoplasma,f__Acholeplasmataceae,genus,g__Candidatus_Phytoplasma,Root,k__Bacteria,p__Tenericutes,c__Mollicutes,o__Acholeplasmatales,f__Acholeplasmataceae,g__Candidatus_Phytoplasma,
s__butyricum,g__Clostridium,species,s__butyricum,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__butyricum
s__agalactiae,g__Streptococcus,species,s__agalactiae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__agalactiae
s__epidermidis,g__Staphylococcus,species,s__epidermidis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__epidermidis
s__saprophyticus,g__Staphylococcus,species,s__saprophyticus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__saprophyticus
s__polyisoprenivorans,g__Gordonia,species,s__polyisoprenivorans,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__polyisoprenivorans
g__Melissococcus,f__Enterococcaceae,genus,g__Melissococcus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Melissococcus,
s__plutonius,g__Melissococcus,species,s__plutonius,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Melissococcus,s__plutonius
g__Microbacterium,f__Microbacteriaceae,genus,g__Microbacterium,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,
p__Gemmatimonadetes,k__Bacteria,phylum,p__Gemmatimonadetes,Root,k__Bacteria,p__Gemmatimonadetes,,,,,
c__Gemmatimonadetes,p__Gemmatimonadetes,class,c__Gemmatimonadetes,Root,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,,,,
o__Gemmatimonadales,c__Gemmatimonadetes,order,o__Gemmatimonadales,Root,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,,,
g__Butyrivibrio,f__Lachnospiraceae,genus,g__Butyrivibrio,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,
s__proteoclasticus,g__Butyrivibrio,species,s__proteoclasticus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__proteoclasticus
g__Promicromonospora,f__Promicromonosporaceae,genus,g__Promicromonospora,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Cellulomonadales],f__Promicromonosporaceae,g__Promicromonospora,
s__pilosicoli,g__Brachyspira,species,s__pilosicoli,Root,k__Bacteria,p__Spirochaetes,c__[Brachyspirae],o__[Brachyspirales],f__Brachyspiraceae,g__Brachyspira,s__pilosicoli
s__cellulovorans,g__Clostridium,species,s__cellulovorans,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__cellulovorans
s__delbrueckii,g__Lactobacillus,species,s__delbrueckii,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__delbrueckii
s__pneumophila,g__Legionella,species,s__pneumophila,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__pneumophila
g__Candidatus_Liberibacter,f__Rhizobiaceae,genus,g__Candidatus_Liberibacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Candidatus_Liberibacter,
g__Megamonas,f__Veillonellaceae,genus,g__Megamonas,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Megamonas,
s__torques,g__Ruminococcus,species,s__torques,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__torques
g__Hyphomicrobium,f__Hyphomicrobiaceae,genus,g__Hyphomicrobium,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,
g__Pseudonocardia,f__Pseudonocardiaceae,genus,g__Pseudonocardia,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,
g__Ammonifex,f__Peptococcaceae,genus,g__Ammonifex,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Ammonifex,
s__degensii,g__Ammonifex,species,s__degensii,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Ammonifex,s__degensii
s__hominis,g__Staphylococcus,species,s__hominis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__hominis
g__Loktanella,f__Rhodobacteraceae,genus,g__Loktanella,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Loktanella,
g__Algoriphagus,f__Cyclobacteriaceae,genus,g__Algoriphagus,Root,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cyclobacteriaceae,g__Algoriphagus,
g__Mesotoga,f__Thermotogaceae,genus,g__Mesotoga,Root,k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Mesotoga,
s__prima,g__Mesotoga,species,s__prima,Root,k__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Mesotoga,s__prima
g__Dechloromonas,f__Rhodocyclaceae,genus,g__Dechloromonas,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Dechloromonas,
s__diphtheriae,g__Corynebacterium,species,s__diphtheriae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__diphtheriae
s__perfringens,g__Clostridium,species,s__perfringens,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__perfringens
g__Syntrophomonas,f__Syntrophomonadaceae,genus,g__Syntrophomonas,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Syntrophomonadaceae,g__Syntrophomonas,
f__Gomphosphaeriaceae,o__Chroococcales,family,f__Gomphosphaeriaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chroococcales,f__Gomphosphaeriaceae,,
g__Synechocystis,f__Gomphosphaeriaceae,genus,g__Synechocystis,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chroococcales,f__Gomphosphaeriaceae,g__Synechocystis,
g__Syntrophus,f__Syntrophaceae,genus,g__Syntrophus,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophaceae,g__Syntrophus,
s__iners,g__Lactobacillus,species,s__iners,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__iners
s__difficile,g__Peptoclostridium,species,s__difficile,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Peptoclostridium,s__difficile
g__Brevibacillus,f__Paenibacillaceae,genus,g__Brevibacillus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Brevibacillus,
s__brevis,g__Brevibacillus,species,s__brevis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Brevibacillus,s__brevis
g__Xanthobacter,f__Xanthobacteraceae,genus,g__Xanthobacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Xanthobacter,
f__Ferrimonadaceae,o__Alteromonadales,family,f__Ferrimonadaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Ferrimonadaceae,,
g__Ferrimonas,f__Ferrimonadaceae,genus,g__Ferrimonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Ferrimonadaceae,g__Ferrimonas,
s__putida,g__Pseudomonas,species,s__putida,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__putida
s__efficiens,g__Corynebacterium,species,s__efficiens,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__efficiens
o__[Micavibrionales],c__Alphaproteobacteria,order,o__[Micavibrionales],Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Micavibrionales],,,
f__[Micavibrionaceae],o__[Micavibrionales],family,f__[Micavibrionaceae],Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Micavibrionales],f__[Micavibrionaceae],,
s__hallii,g__Eubacterium,species,s__hallii,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Eubacterium,s__hallii
s__garvieae,g__Lactococcus,species,s__garvieae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__garvieae
g__Cohnella,f__Paenibacillaceae,genus,g__Cohnella,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Cohnella,
s__panacarvi,g__Cohnella,species,s__panacarvi,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Cohnella,s__panacarvi
g__Desulfonispora,f__Peptococcaceae,genus,g__Desulfonispora,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfonispora,
g__Azorhizobium,f__Xanthobacteraceae,genus,g__Azorhizobium,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Azorhizobium,
g__Phascolarctobacterium,f__Veillonellaceae,genus,g__Phascolarctobacterium,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Phascolarctobacterium,
p__Armatimonadetes,k__Bacteria,phylum,p__Armatimonadetes,Root,k__Bacteria,p__Armatimonadetes,,,,,
s__gasseri,g__Lactobacillus,species,s__gasseri,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__gasseri
g__Acidobacterium,f__Acidobacteriaceae,genus,g__Acidobacterium,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Acidobacterium,
s__laterosporus,g__Brevibacillus,species,s__laterosporus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Brevibacillus,s__laterosporus
g__Acaryochloris,f__Acaryochloridaceae,genus,g__Acaryochloris,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Synechococcales,f__Acaryochloridaceae,g__Acaryochloris,
s__acetobutylicum,g__Clostridium,species,s__acetobutylicum,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__acetobutylicum
s__pneumoniaee1,g__Chlamydophila,species,s__pneumoniaee1,Root,k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__Chlamydiaceae,g__Chlamydophila,s__pneumoniaee1
s__crossotus,g__Butyrivibrio,species,s__crossotus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__crossotus
f__Syntrophobacteraceae,o__Syntrophobacterales,family,f__Syntrophobacteraceae,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,,
g__Syntrophobacter,f__Syntrophobacteraceae,genus,g__Syntrophobacter,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,g__Syntrophobacter,
g__Histophilus,f__Pasteurellaceae,genus,g__Histophilus,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Histophilus,
s__somni,g__Histophilus,species,s__somni,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Histophilus,s__somni
f__Hahellaceae,o__Oceanospirillales,family,f__Hahellaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,,
g__Hahella,f__Hahellaceae,genus,g__Hahella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Hahellaceae,g__Hahella,
s__mendocina,g__Pseudomonas,species,s__mendocina,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__mendocina
s__mucilaginosus,g__Paenibacillus,species,s__mucilaginosus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__mucilaginosus
s__marginale,g__Anaplasma,species,s__marginale,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Anaplasma,s__marginale
s__longbeachae,g__Legionella,species,s__longbeachae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__longbeachae
g__Pusillimonas,f__Alcaligenaceae,genus,g__Pusillimonas,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Pusillimonas,
g__Herbaspirillum,f__Oxalobacteraceae,genus,g__Herbaspirillum,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,
